id,New-Identifiers-words-AVG,New-Identifiers-words-MIN,New-Abstractness-words-AVG,New-Abstractness-words-MAX,New-Abstractness-words-MIN,New-Commented-words-AVG,New-Commented-words-MAX,New-Synonym-commented-words-AVG,New-Synonym-commented-words-MAX,New-Comments-readability,New-Number-of-senses-AVG,New-Number-of-senses-MAX,New-Semantic-Text-Coherence-Standard-@-0.1,New-Semantic-Text-Coherence-Normalized-@-0.3,New-Text-Coherence-AVG,New-Text-Coherence-MIN,New-Text-Coherence-MAX,BW-Avg-Assignment,BW-Avg-blank-lines,BW-Avg-commas,BW-Avg-comments,BW-Avg-comparisons,BW-Avg-Identifiers-Length,BW-Avg-conditionals,BW-Avg-indentation-length,BW-Avg-keywords,BW-Avg-line-length,BW-Avg-loops,BW-Avg-number-of-identifiers,BW-Avg-numbers,BW-Avg-operators,BW-Avg-parenthesis,BW-Avg-periods,BW-Avg-spaces,BW-Max-Identifiers-Length,BW-Max-indentation,BW-Max-keywords,BW-Max-line-length,BW-Max-number-of-identifiers,BW-Max-numbers,BW-Max-char,BW-Max-words,Posnett-entropy,Posnett-volume,Posnett-lines,Dorn-DFT-Assignments,Dorn-DFT-Commas,Dorn-DFT-Comments,Dorn-DFT-Comparisons,Dorn-DFT-Conditionals,Dorn-DFT-Indentations,Dorn-DFT-Keywords,Dorn-DFT-LineLengths,Dorn-DFT-Loops,Dorn-DFT-Identifiers,Dorn-DFT-Numbers,Dorn-DFT-Operators,Dorn-DFT-Parenthesis,Dorn-DFT-Periods,Dorn-DFT-Spaces,Dorn-Visual-X-Comments,Dorn-Visual-Y-Comments,Dorn-Visual-X-Identifiers,Dorn-Visual-Y-Identifiers,Dorn-Visual-X-Keywords,Dorn-Visual-Y-Keywords,Dorn-Visual-X-Numbers,Dorn-Visual-Y-Numbers,Dorn-Visual-X-Strings,Dorn-Visual-Y-Strings,Dorn-Visual-X-Literals,Dorn-Visual-Y-Literals,Dorn-Visual-X-Operators,Dorn-Visual-Y-Operators,Dorn-Areas-Comments,Dorn-Areas-Identifiers,Dorn-Areas-Keywords,Dorn-Areas-Numbers,Dorn-Areas-Strings,Dorn-Areas-Literals,Dorn-Areas-Operators,Dorn-Areas-Identifiers/Comments,Dorn-Areas-Keywords/Comments,Dorn-Areas-Numbers/Comments,Dorn-Areas-Strings/Comments,Dorn-Areas-Literals/Comments,Dorn-Areas-Operators/Comments,Dorn-Areas-Keywords/Identifiers,Dorn-Areas-Numbers/Identifiers,Dorn-Areas-Strings/Identifiers,Dorn-Areas-Literals/Identifiers,Dorn-Areas-Operators/Identifiers,Dorn-Areas-Numbers/Keywords,Dorn-Areas-Strings/Keywords,Dorn-Areas-Literals/Keywords,Dorn-Areas-Operators/Keywords,Dorn-Areas-Strings/Numbers,Dorn-Areas-Literals/Numbers,Dorn-Areas-Operators/Numbers,Dorn-Areas-Literals/Strings,Dorn-Areas-Operators/Strings,Dorn-Areas-Operators/Literals,Dorn-align-blocks,Dorn-align-extent,Readable
182,0.903846,0,3.617021,14,0,0.009615,1,0.027523,2,0,9.682692,37,11,0.692308,0.856349,1,0.856349,0.052632,0,0,0.05,0,20.090909,0.052632,0,0.263158,40.894737,0,1.736842,0,0,1.368421,0.736842,0.789474,30,0,2,110,5,0,131,9,4.66014,555,19,19,1,1,1,19,19,18,18,1,18,1,1,19,19,19,0,0,113,17.824561,113,17.815789,0,0,0,0,0,0,112.894737,17.649123,0,0.791169,0.029833,0,0,0,0.088305,?,?,?,?,?,?,0.037707,0,0,0,0.111614,0,0,0,2.96,?,?,?,?,?,?,102,110,0
183,0.929688,0,4.983471,9,0,0.007813,1,1.174825,3,0,8.453125,37,16,0.8,0.624236,0.229416,0.945905,0.125,0.0625,0.03125,0.032258,0.125,12.044118,0.133333,0,0.5,35.733333,0,2.366667,0,0.0625,1.03125,0.566667,2.433333,27,0,2,87,8,0,165,13,4.731991,972.575988,32,32,32,32,32,32,30,31,30,1,30,1,32,30,32,32,0,0,87.9375,30.730337,87.96875,30.52809,0,0,87.96875,30.764045,0,0,87.8125,30.595506,0,0.588889,0.045299,0,0.147863,0,0.090598,?,?,?,?,?,?,0.076923,0,0.251089,0,0.153846,0,3.264151,0,2,?,?,?,0,0.612717,?,36,36,0
184,0.964912,0,4.054545,10,0,0.122807,1,0.276923,3,100,7.894737,37,10,1,0.595188,1,0.668153,0.058824,0.222222,0,0.071429,0,17.652174,0.153846,0,0.615385,41.461538,0,1.846154,0,0,1.294118,0.692308,2.153846,44,0,2,100,5,0,54,7,4.770503,466.154607,18,17,1,18,1,17,17,17,18,1,17,1,1,17,17,17,104,16.67619,103.944444,16.685714,104,16.761905,0,0,0,0,0,0,103.888889,16.819048,0.104101,0.640379,0.05836,0,0,0,0.107256,6.151515,0.560606,0,0,0,1.030303,0.091133,0,0,0,0.167488,0,0,0,1.837838,?,?,?,?,?,?,11,11,1
185,0.830769,0,4.583333,11,0,0.138462,1,2.963504,18,0,6.384615,37,8,0.363636,0,1,0,0,0.029412,0.5,0.029412,0,10.363636,0,0,0.212121,22.545455,0,1.666667,0.666667,0,0.647059,0.454545,0.909091,56,0,2,63,8,4,63,15,4.876583,718.981187,34,1,31,34,1,1,30,34,30,1,30,31,1,31,30,31,0,0,66.911765,31.441176,66.882353,32.852941,0,0,0,0,0,0,66.852941,31.955882,0,0.708134,0.041866,0,0,0,0.104067,?,?,?,?,?,?,0.059122,0,0,0,0.146959,0,0,0,2.485714,?,?,?,?,?,?,18,21,1
186,0.866667,0,4.192308,11,0,0.055556,1,1.684492,10,0,6.533333,37,10,0.391304,0,1,0,0.131579,0.131579,0.157895,0.029412,0,12.779412,0,0,0.212121,32.939394,0,1.969697,0.757576,0,0.789474,0.666667,1.212121,56,0,2,87,6,3,116,13,4.956122,969.43449,38,38,38,38,1,1,38,38,32,1,38,38,1,38,38,38,0,0,88.973684,36.477778,88.973684,36.877778,88.815789,36.866667,0,0,0,0,88.894737,36.8,0,0.759558,0.029737,0.003398,0,0,0.096856,?,?,?,?,?,?,0.03915,0.004474,0,0,0.127517,0.114286,0,0,3.257143,0,0,28.5,?,?,?,85,85,0
187,0.875,0,3.357143,9,0,0.28125,1,0.323529,2,100,8.34375,38,6,1,0,1,0,0,0.333333,0,0.125,0,21.857143,0,0,0.285714,26.142857,0,1,0,0,0.545455,0,0.428571,74,0,2,90,2,0,21,3,4.79226,95.183873,12,1,1,7,1,1,10,11,12,1,11,1,1,11,1,11,91,11,91,10.73913,91,10.880435,0,0,0,0,0,0,90.75,10.608696,0.129464,0.683036,0.044643,0,0,0,0.075893,5.275862,0.344828,0,0,0,0.586207,0.065359,0,0,0,0.111111,0,0,0,1.7,?,?,?,?,?,?,2,2,1
188,0.77037,0,2.853211,10,0,0.807407,7,6.830986,21,100,8.859259,37,13,0.444444,0,1,0,0.194444,0.195122,0.111111,0.034483,0,6.623656,0,0,0.25,32.214286,0,3.321429,1.214286,0,1.277778,1.607143,1.571429,20,0,2,60,6,3,143,12,4.804613,1400.294264,41,34,36,37,1,1,30,35,35,1,36,32,1,36,36,34,57.146341,39.78125,63,39.25,63,39.75,63,39.375,0,0,0,0,62.853659,39.1875,0.215798,0.528502,0.026873,0.001629,0,0,0.141694,2.449057,0.124528,0.007547,0,0,0.656604,0.050847,0.003082,0,0,0.268105,0.060606,0,0,5.272727,0,0,87,?,?,?,30,40,1
189,0.830409,0,2.873239,10,0,0.22807,3,3.301136,16,100,6.777778,37,22,0.678571,0,1,0,0.30303,0.111111,0.242424,0.033333,0,8.719626,0,0,0.172414,41.172414,0,3.793103,0.413793,0,1.030303,1.551724,1.965517,28,0,2,111,10,5,135,23,4.869043,1188.682014,36,24,33,36,1,1,23,33,32,1,28,33,1,23,33,33,106.722222,34.692982,112.944444,34.842105,113,34.929825,113,34.692982,112.944444,34.921053,0,0,112.805556,34.77193,0.032283,0.509608,0.014604,0.001537,0.252882,0,0.100692,15.785714,0.452381,0.047619,7.833333,0,3.119048,0.028658,0.003017,0.496229,0,0.197587,0.105263,17.315789,0,6.894737,164.5,0,65.5,0,0.398176,?,35,39,0
190,0.94898,0,4.83871,10,0,0,0,0.5,5,0,11.265306,37,12,0.416667,0,1,0,0.111111,0.277778,0.055556,0.071429,0,12.046512,0,0,0.307692,48.384615,0,3.307692,0,0,0.722222,1,2.538462,24,0,2,109,6,0,86,12,4.622808,455.942653,18,18,18,13,1,1,13,18,15,1,13,1,1,13,13,18,0,0,108.555556,16.627273,108.944444,16.690909,0,0,109,16.845455,0,0,108.611111,16.536364,0,0.759202,0.035276,0,0.042945,0,0.081288,?,?,?,?,?,?,0.046465,0,0.056566,0,0.107071,0,1.217391,0,2.304348,?,?,?,0,1.892857,?,154,155,1
191,0.848101,0,4.208955,9,0,0.012658,1,2.609756,12,0,11.139241,45,10,1,0,1,0,0,0,0.636364,0.083333,0,10.413043,0,0,0.272727,54.363636,0,4.181818,0,0,1.636364,1.727273,2.454545,26,0,2,92,6,0,45,9,5.256021,605.408078,11,1,11,1,1,1,1,11,11,1,1,1,1,11,11,1,0,0,93.909091,9.757895,94,10,0,0,93.636364,9.515789,0,0,94,9.757895,0,0.756494,0.024351,0,0.030844,0,0.11526,?,?,?,?,?,?,0.032189,0,0.040773,0,0.152361,0,1.266667,0,4.733333,?,?,?,0,3.736842,?,51,162,1
192,0.938202,0,3.994286,12,0,0.005618,1,8.649746,29,0,11.348315,37,22,0.588235,0,1,0,0.333333,0.102564,0.230769,0.027778,0,6.61194,0.057143,0,0.542857,37.085714,0,3.828571,0.057143,0,1.487179,1.285714,2.6,17,0,2,63,8,1,113,27,4.828137,2047.745548,39,38,37,39,1,39,1,39,37,1,37,1,1,37,39,39,0,0,64.974359,37.257576,64.871795,37.651515,0,0,64.923077,37.772727,0,0,64.846154,37.590909,0,0.591642,0.053519,0,0.08651,0,0.158358,?,?,?,?,?,?,0.090458,0,0.146221,0,0.267658,0,1.616438,0,2.958904,?,?,?,0,1.830508,?,136,145,0
193,0.958333,0,4.231884,8,0,0.027778,1,0.759494,3,0,9.069444,37,9,1,0.771538,0.6742,0.879049,0,0.117647,0.235294,0.0625,0.176471,13.692308,0.133333,0,0.466667,31.2,0,1.666667,0.133333,0,0.764706,0.2,2.066667,30,0,1,143,7,1,35,9,4.957226,373.285165,17,1,16,17,17,17,17,17,17,1,17,17,1,17,17,17,0,0,143,15.770833,143,15.631944,143,16,143,16,0,0,142.941176,15.743056,0,0.680851,0.067698,0.001934,0.01354,0,0.081238,?,?,?,?,?,?,0.099432,0.002841,0.019886,0,0.119318,0.028571,0.2,0,1.2,7,0,42,0,6,?,6,6,1
194,0.704545,0,5.701493,12,0,0,0,1.884211,6,0,6.931818,45,11,1,0,1,0,0.583333,0,0.583333,0.076923,0.833333,8.350877,0,7.333333,0.583333,59.833333,0,4.75,0,0,1,0.5,12.166667,20,12,2,134,13,0,146,8,4.641878,709.290238,12,12,12,1,12,1,1,12,1,1,8,1,1,1,12,1,0,0,133.916667,10.725926,134,10.674074,0,0,0,0,0,0,133.666667,10.688889,0,0.662953,0.045961,0,0,0,0.087744,?,?,?,?,?,?,0.069328,0,0,0,0.132353,0,0,0,1.909091,?,?,?,?,?,?,27,27,0
195,0.992248,0,5.1875,10,0,0,0,1.528571,12,0,7,37,21,0.869565,0.295754,0,0.9,0.205882,0,0.088235,0.028571,0.176471,11.602941,0.147059,0,0.323529,30.176471,0,2.058824,0,0,0.911765,0.558824,1.941176,30,0,1,137,7,0,99,14,4.792183,1072.40958,34,34,34,1,34,34,34,34,34,1,33,1,1,31,31,34,0,0,137,32.695652,137,32.934783,0,0,137,32.898551,0,0,136.823529,32.782609,0,0.67762,0.040853,0,0.030195,0,0.103908,?,?,?,?,?,?,0.060288,0,0.044561,0,0.153342,0,0.73913,0,2.543478,?,?,?,0,3.441176,?,45,48,0
196,0.836957,0,4.961039,9,0,0,0,0.69697,6,0,7.402174,37,8,0.3,0,1,0,0.545455,0,0,0.083333,1.363636,19.277778,0,0,0.636364,74.636364,0,3.818182,0,0,1.272727,1.090909,2.727273,42,0,1,111,5,0,124,15,4.573536,539.757966,11,9,1,1,1,1,1,9,1,1,1,1,1,1,8,9,0,0,115,9.258621,115,8.887931,0,0,0,0,0,0,114.454545,9.551724,0,0.814554,0.03169,0,0,0,0.08216,?,?,?,?,?,?,0.038905,0,0,0,0.100865,0,0,0,2.592593,?,?,?,?,?,?,19,19,0
197,0.886792,0,3.191489,8,0,0.396226,1,1.734104,8,30.53,7.943396,45,21,0.516129,0.77745,0.650444,0.919866,0.1,0,0.075,0.02439,0.075,15.641791,0.075,0,0.35,31.675,0.05,1.7,0,0,0.65,0.275,1.65,32,0,3,116,5,0,202,27,4.552848,977.368438,41,40,39,41,40,40,1,39,41,40,39,1,1,40,40,40,118,40,117.97561,39.739496,117.97561,39.630252,0,0,0,0,0,0,118,39.722689,0.036413,0.706676,0.03911,0,0,0,0.064059,19.407407,1.074074,0,0,0,1.759259,0.055344,0,0,0,0.090649,0,0,0,1.637931,?,?,?,?,?,?,47,52,0
198,0.845455,0,2.408602,9,0,0.054545,1,0.565574,6,0,6.790909,37,19,0.894737,0.48154,0,1,0.166667,0,0.1,0.032258,0.066667,13.018519,0.1,0,0.4,30.133333,0,1.833333,0,0,0.9,0.466667,1.833333,21,0,1,109,6,0,115,13,4.635242,835.778113,31,30,30,31,30,30,30,29,31,1,30,1,1,30,30,30,113,30,112.967742,29.798246,112.903226,29.561404,0,0,0,0,0,0,112.677419,29.850877,0.039197,0.672084,0.049713,0,0,0,0.089866,17.146341,1.268293,0,0,0,2.292683,0.073969,0,0,0,0.133713,0,0,0,1.807692,?,?,?,?,?,?,18,19,0
199,0.825,0,2.969697,8,0,0.025,1,0.785714,3,0,10.175,37,8,1,0,1,0,0,0,0,0.083333,0,9.318182,0,0,0.181818,23.818182,0,2.454545,0,0,1,1.272727,0.363636,29,0,2,103,10,0,26,3,4.834286,208.08385,11,1,1,1,1,1,11,11,11,1,11,1,1,10,11,11,0,0,111,9.8125,111,9.910714,0,0,81.636364,9.928571,0,0,110.909091,9.830357,0,0.344371,0.033113,0,0.374172,0,0.102649,?,?,?,?,?,?,0.096154,0,1.086538,0,0.298077,0,11.3,0,3.1,?,?,?,0,0.274336,?,0,0,1
200,0.441379,0,4.5625,10,0,0.006897,1,7.244898,16,0,6.848276,45,34,1,0,1,0,0.170732,0.146341,0,0.027778,0,3.627119,0,0,0.057143,20.314286,0,3.371429,0,0,1.219512,1.171429,2.628571,14,0,2,31,5,0,92,34,4.5248,1657.068587,41,41,1,41,1,1,1,41,26,1,40,1,1,40,32,41,0,0,32.926829,39.558824,33,38.823529,0,0,0,0,0,0,32.829268,38.823529,0,0.550837,0.01287,0,0,0,0.232947,?,?,?,?,?,?,0.023364,0,0,0,0.422897,0,0,0,18.1,?,?,?,?,?,?,89,206,0
